query_name,hp_desc,hp_id,score
obsoleteToe walking,Abnormal walk,HP_0001288,
Oligura,,,-1.0
Absent epiphysis o the middle phalanx of the 5th finger,Absent sperm in semen,HP_0000027,
Cystic enal dysplasia,Multicystic kidney dysplasia,HP_0000003,
Cone-shape epiphysis of the proximal phalanx of the 3rd toe,Proximal tubulopathy,HP_0000114,
Fractured middl phalanx of manual digit 3,Abnormality of the middle ear,HP_0000370,
Abnormal superior cerebellar pduncle morphology,Abnormality of body height,HP_0000002,
Increased myocardial glycogen cntent,Increased post-void residual urine volume,HP_0000016,
Abnormality of ower limb joint,Abnormality of body height,HP_0000002,
Amelia involving the lower libs,Abnormal lower lip morphology,HP_0000178,
Entrapment neuropathy of suprascpular nerve,Abnormal optic nerve morphology,HP_0000587,
Alantoic cyst,Renal cyst,HP_0000107,
Peudoaneurysm,,,-1.0
Single-loed right lung,Single kidney,HP_0000122,
Focal hyperintensity of cerebral white atter on MRI,Focal segmental glomerulosclerosis,HP_0000097,
Frctured bone of jaw,Broad alveolar processes of jaw,HP_0000187,
Brain anthomatosis,Too much cerebrospinal fluid in the brain,HP_0000238,
Laryngopasm,,,-1.0
Neck ain,Abnormality of head or neck,HP_0000152,
Abnormal lower limb bone morpholog,Abnormality of body height,HP_0000002,
Pulmonry artery aneurysm,Abnormal retinal artery morphology,HP_0000630,
Loss of Purkinje cells in the erebellar vermis,Loss of bladder control,HP_0000020,
Palmopantar hypohidrosis,Hypohidrosis,HP_0000966,
PR segment epression,Focal segmental glomerulosclerosis,HP_0000097,
Gasrointestinal infarctions,Myocardial infarction,HP_0001658,
Ovrweight,,,-1.0
Anomalous origin of right coronay artery from the pulmonary artery,Asymmetry of right and left side of face,HP_0000324,
Anoperineal fistua,Anoperineal fistula,HP_0005218,
Aplasia of theproximal phalanx of the 2nd toe,Renal aplasia,HP_0000104,
Enlarged epiphysis of the distal phalanx of the hallu,Enlarged penis,HP_0000040,
Pseudoepiphyses of the proximal phalanges of te hand,Proximal tubulopathy,HP_0000114,
Pyropoikilocytois,,,-1.0
Trachobronchial leiomyomatosis,Tracheobronchial leiomyomatosis,HP_0006524,
Hart block,Blocked tear duct,HP_0000579,
Abnormal circulating inteleukin 21 concentration,Abnormality of body height,HP_0000002,
Enlarged lacrimal glnds,Enlarged penis,HP_0000040,
Reduced acetaldhyde dehydrogenase level,High urine protein levels,HP_0000093,
ongue atrophy,Testicular atrophy,HP_0000029,
blique fracture,Fractured hair,HP_0002299,
Posteror uveitis,Uveitis,HP_0000554,
Focl emotional seizure,Emotional lability,HP_0000712,
Vocl cord paralysis,Paralysis or weakness of muscles within or surrounding outer part of eye,HP_0000544,
Onyhomycosis,,,-1.0
Blood goup O,Small dilated blood vessels near membrane covering front of eye and eyelids,HP_0000524,
Lupus anticoaulant,Systemic lupus erythematosus,HP_0002725,
Abnoral circulating luteinizing hormone concentration,Decreased response to growth hormone stimulation test,HP_0000824,
Abnormal cortical bone morhology,Abnormality of body height,HP_0000002,
Low seru calcitriol,Low gonadotropins (secondary hypogonadism),HP_0000044,
Abnormal puil shape,Abnormality of body height,HP_0000002,
ydrocephalus,,,-1.0
Pltonychia,,,-1.0
Triceps aeflexia,Aplasia/Hypoplasia of the triceps,HP_0009784,
Abnormal elbow mtaphysis morphology,Abnormality of body height,HP_0000002,
Hypergalactsemia,,,-1.0
Amelogeneis imperfecta,Teeth with type iii dentinogenesis imperfecta,HP_0000694,
educed circulating aldolase concentration,Increased circulating gonadotropin level,HP_0000837,
Absnt hippocampal commissure,Commissural lip pit,HP_0002710,
clerosis of finger phalanx,Distal finger flexion creases absent,HP_0001032,
Plmar neurofibroma,Neurofibroma,HP_0001067,
Abnormality of depressor anguli oris muscl,Abnormality of body height,HP_0000002,
Mirror iage foot polydactyly,Penetrating foot ulcers,HP_0001026,
Trident cetabulum,Trident hand,HP_0004060,
Left ventricular noncompactin cardiomyopathy,Asymmetry of right and left side of face,HP_0000324,
Double outlet right ventricl with non-committed ventricular septal defect without pulmonary stenosis,Ureteral stenosis,HP_0000071,
Abnormality of he musculature of the upper limbs,Abnormality of body height,HP_0000002,
Linear erlobe crease,Accelerated linear growth,HP_0000098,
Defective DNA repair fter ultraviolet radiation damage,Genital defects,HP_0000078,
Enlarged vestibular aquduct,Enlarged penis,HP_0000040,
Fractured distal tarsalbone 2,Absent distal interphalangeal creases,HP_0001032,
Partial anomalous pulmonary venous retur,Partial thickness cleft hard palate,HP_0000176,
Asbestos exposur,Maternal teratogenic exposure,HP_0011438,
Glenoid fossa hypopasia,Flat glenoid fossa,HP_0000911,
Anti-titin antibody poitivity,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Normal-densiy transverse humeral bands,Transverse vaginal septum,HP_0000145,
Puberty and gonadal disorers,Decreased function of male gonad,HP_0000026,
Ulnar deviation of the hand or of fingers f the hand,Globe retraction and deviation on abduction,HP_0000497,
Had pain,Pain of muscles of mastication,HP_0000211,
Absent respiratory ciliary axonee radial spokes,Absent sperm in semen,HP_0000027,
Sclerosis of the proximal phalanxof the 4th finger,Glomerular sclerosis,HP_0000096,
Glucocortocoid-insensitive primaryhyperaldosteronism,Leydig cell insensitivity to gonadotropin,HP_0002929,
Triangular shaped proximal phalanx ofthe hallux,Proximal tubulopathy,HP_0000114,
Enlargemnt of the proximal femoral epiphysis,Proximal tubulopathy,HP_0000114,
Distal ulnar hypopasia,Absent distal interphalangeal creases,HP_0001032,
Abormal aryepiglottic fold morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Patchy sclerosis of 2nd finger phaanx,Glomerular sclerosis,HP_0000096,
Aplasia/Hypoplasa of the distal phalanx of the 4th toe,Renal aplasia,HP_0000104,
Talpes equinovalgus,Talipes equinovalgus,HP_0001772,
Gingival calcfication,Gingival abnormality,HP_0000168,
obsolete Externaly rotated/abducted legs,obsolete Clitoromegaly,HP_0000057,
Urinary bladder infammation,Functional abnormality of the bladder,HP_0000009,
Pseudoepiphyses of hnd bones,Bossing of parietal bone,HP_0000242,
Fsting hyperinsulinemia,Hyperinsulinemia hypoglycemia,HP_0000825,
Orofacial left,Orofacial cleft,HP_0000202,
Abnormality of the epiphses of the 3rd finger,Abnormality of body height,HP_0000002,
Abnormal lymphocyte hysiology,Abnormality of body height,HP_0000002,
Sclerosis of the distal phalanx of the 5th fingr,Glomerular sclerosis,HP_0000096,
Absent gllbladder,Absent sperm in semen,HP_0000027,
Peinuclear cardiomyocyte vacuolization,Enlarged lysosomal vacuoles in lymphocytes,HP_0001922,
Abnormal lacrmal artery morphology,Abnormality of body height,HP_0000002,
Dysmeric saccades,Slow saccadic eye movements,HP_0000514,
Iris locculi,Abnormality iris morphology,HP_0000525,
Abnormal morphology of right ventriular trabeculae,Abnormality of body height,HP_0000002,
Abnormal consumption ehavior,Abnormality of body height,HP_0000002,
bnormal 2nd finger morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Lens lxation,Abnormal curving of the cornea or lens of the eye,HP_0000483,
"educed erythrocyte 2,3-diphosphoglycerate concentration",Elevated circulating growth hormone concentration,HP_0000845,
Abnormal circulating arginineconcentration,Abnormality of body height,HP_0000002,
Persistent paten ductus venosus,Persistent wide fontanel,HP_0000239,
Marodactyly of toe,Short fingers or toes,HP_0001156,
Long palpbral fissure,Long penis,HP_0000040,
Agranuloctosis,,,-1.0
Moderate hearing impairmet,Hearing abnormality,HP_0000364,
Spastic paraplgia,Spasticity,HP_0001257,
Short dital phalanx of the 2nd toe,Short penis,HP_0000054,
Neplasm of the peripheral nervous system,Lack of bladder control due to nervous system injury,HP_0000011,
Generalized edea,Generalized dental spacing,HP_0000687,
Osteolytic defcts of the 1st metatarsal,Metatarsal synostosis,HP_0001440,
Frctured mandible,Abnormal mandible morphology,HP_0000277,
Disproportionate shortening of the tiia,Shortening of upper lip,HP_0000188,
Increased groin pigmentatin with raindrop depigmentation,Increased post-void residual urine volume,HP_0000016,
obsolete Radial devation of the thumb,obsolete Clitoromegaly,HP_0000057,
Uncornuate uterus,Hypoplasia of the uterus,HP_0000013,
Focal cortical ysplasia,Focal segmental glomerulosclerosis,HP_0000097,
Agenesis of pemolar,Renal agenesis,HP_0000104,
Increased sputum productio,Increased post-void residual urine volume,HP_0000016,
Plyotia,,,-1.0
Pulmonary situs ambiuus with bilateral morphologic left lungs,Abnormal morphology of female internal genitalia,HP_0000008,
Abnormality of thefrontal hairline,Abnormality of body height,HP_0000002,
Recurrent cerebral hemorrhae,Recurrent urinary tract infections,HP_0000010,
Sparse mdial eyebrow,Abnormal eyebrow morphology,HP_0000534,
Beked nails,Nail bed telangiectasia,HP_0001232,
Multiple unerupted teeh,Multiple oral frenula,HP_0000191,
Very are,obsolete Brain very small,HP_0001322,
Vetral hernia,Inguinal hernia,HP_0000023,
Aortic elastic fiber disorgnization,Abnormal aortic valve morphology,HP_0001646,
uplicated tongue,Abnormality of the tongue,HP_0000157,
Abnormal cardiomyocyte dystrophn staining,Abnormality of body height,HP_0000002,
Decreased number o large peripheral myelinated nerve fibers,Decreased function of male gonad,HP_0000026,
Burning outh,Burning mouth,HP_0032143,
Chorioretinal degneration,Abnormal chorioretinal morphology,HP_0000532,
Triggered by angiotensin-converting enzyme inhibitr,Hyperactive renin-angiotensin system,HP_0000841,
Infection fllowing live vaccination,Recurrent urinary tract infections,HP_0000010,
Large fontnelles,Large testicles,HP_0000053,
Abnormality of the urachs,Abnormality of body height,HP_0000002,
Type 2 congenital pulmonary irway malformation,Autosomal dominant type,HP_0000006,
Elevated uine 4-methyl-2-oxopentanoic acid level,High urine protein levels,HP_0000093,
Fiated interests,"Restrictive behavior, interests, and activities",HP_0000723,
Rnal tubular epithelial cell sloughing,Renal tubular atrophy,HP_0000092,
Clostridium difficie colitis,Colitis,HP_0002583,
Abormal iris vasculature,Abnormality iris morphology,HP_0000525,
Spinal stenosis with reduced interpediclar distance,Ureteral stenosis,HP_0000071,
obsolete Butterfly retinal pigmet epithelial dystrophy,obsolete Clitoromegaly,HP_0000057,
Ankle sweling,Ankle swelling,HP_0001785,
Language mpairment,Delayed speech and language development,HP_0000750,
Amnoglycoside-induced hearing loss,Loss of bladder control,HP_0000020,
Liver kidney microsome type 1 antibody posiivity,Multicystic kidney dysplasia,HP_0000003,
Trcheomegaly,,,-1.0
Diabets insipidus,Diabetes mellitus,HP_0000819,
Deep white matter hypodesities,Deep set eye,HP_0000490,
Nodularinflammatory vasculitis,Vasculitis,HP_0002633,
Hydroephrosis,,,-1.0
Abormal shape of the occiput,Triangular shaped mouth,HP_0000207,
Dislocation of the femora head,Abnormality of head or neck,HP_0000152,
Increased fecal heptacarboxlporphyrin,Increased post-void residual urine volume,HP_0000016,
Spotty hpopigmentation,Spotty hyperpigmentation,HP_0005585,
Enlarge epiphysis of the distal phalanx of the 3rd toe,Enlarged penis,HP_0000040,
Abnorma response to ACTH stimulation test,Undescended testes,HP_0000028,
Podocyte melin figures,Podocyte hypertrophy,HP_0020133,
Hypnopmpic hallucinations,Hallucinations,HP_0000738,
Osteosclerosis of theradius,Craniodiaphyseal osteosclerosis,HP_0003034,
Geen urine,Increased post-void residual urine volume,HP_0000016,
Decreased proporion of CD3-positive T cells,Decreased function of male gonad,HP_0000026,
arathyroid hypoplasia,Hypoplasia of the uterus,HP_0000013,
Limited knee fexion,Limited jaw mobility,HP_0000211,
Anormal platelet volume,Increased post-void residual urine volume,HP_0000016,
Swan neck-like defrmities of the fingers,Abnormality of head or neck,HP_0000152,
Fundus hemrrhage,Abnormal fundus morphology,HP_0001098,
Abnormal epiphysealossification,Abnormality of body height,HP_0000002,
Fagile skin,Thickened facial skin with coarse facial features,HP_0000280,
Distal humeral metaphyseal iregularity,Dumbbell widening of long bone metaphyses,HP_0000947,
Lowe eyelid coloboma,Low gonadotropins (secondary hypogonadism),HP_0000044,
Abnormal circulating thyrolobulin level,Abnormality of body height,HP_0000002,
Type V athrosclerotic lesion,Autosomal dominant type,HP_0000006,
Increased level f carnosine in blood,Increased post-void residual urine volume,HP_0000016,
Myoclonictremor,,,-1.0
Increased scotal rugation,Increased post-void residual urine volume,HP_0000016,
Hyposthenria,,,-1.0
Elevated CSF sarcoine concentration,Elevated palate,HP_0000218,
obsolete Decreasedproportion of CD4+ central memory cells,obsolete Clitoromegaly,HP_0000057,
Periventicular leukomalacia,Periventricular leukomalacia,HP_0006970,
Limb-girdle muscular dytrophy,Cleft muscular palate,HP_0000185,
Hypoplasia of teeh,Hypoplasia of the uterus,HP_0000013,
Lacrmal pump failure,Renal failure,HP_0000083,
horioretinal dysplasia,Multicystic kidney dysplasia,HP_0000003,
Premature birh,Premature closure of cranial sutures,HP_0001363,
Increased cotnine level,Increased post-void residual urine volume,HP_0000016,
Postaxial polydactyly tye A,Hand polydactyly,HP_0001161,
Reduced granuocyte surface marker level,High urine protein levels,HP_0000093,
Subluxation of metacarpal phalangeal joits,Lens subluxation,HP_0001132,
obsolete Thn toenail,obsolete Clitoromegaly,HP_0000057,
Adult onset sensorineural hearing imairment,Hearing abnormality,HP_0000364,
Focalcognitive seizure,Seizure,HP_0001250,
Heptic melanin-like lysosomal pigmentation,Doll-like facies,HP_0000295,
Yellow nodul,Gingival fibrous nodules,HP_0000169,
Duplication of phlanx of 2nd finger,Ureteral duplication,HP_0000073,
Abnrmal flow cytometry test result,Difficulty with flow,HP_0000019,
Brod carpal bones,Bossing of parietal bone,HP_0000242,
Absent naes,Absent sperm in semen,HP_0000027,
Inermittent lactic acidemia,Increased CSF lactic acid,HP_0002490,
Abnorml leukocyte count,Low sperm count,HP_0000798,
Cortical radial artery intimal/medial amloidosis,Increased distance between medial canthi,HP_0000506,
Abnormal HDL3b concentraton,Abnormality of body height,HP_0000002,
Curved middle phalanx ofthe 2nd finger,Abnormality of the middle ear,HP_0000370,
Recurrent tonsilitis,Recurrent urinary tract infections,HP_0000010,
Single iterphalangeal crease of fifth finger,Single kidney,HP_0000122,
Aplasia/Hypoplsia of the ovary,Renal aplasia,HP_0000104,
Decreased mitochondrial complex III activity in lier tissue,Decreased function of male gonad,HP_0000026,
Flat asal alae,Flat cheekbone,HP_0000272,
Atlantoaxial instabiity,Atlantoaxial abnormality,HP_0003413,
Invasive pulmonary apergillosis,Abnormal pulmonary valve morphology,HP_0001641,
nti-CARP VIII antibody,Neutropenia in presence of anti-neutropil antibodies,HP_0001904,
Limb undergroth,Abnormality involving the diaphyses of the limbs,HP_0000940,
Vacolated lymphocytes,Absolute lymphocyte count decrease,HP_0001888,
Hypoplasiaof the small intestine,Small uterus,HP_0000013,
Abnormal bistering of the skin,Abnormality of body height,HP_0000002,
Abnoral metacarpal morphology,Abnormal morphology of female internal genitalia,HP_0000008,
Arrhthmia,,,-1.0
bnormality of the liver,Liver spots,HP_0001003,
Nephrogenic diabetes isipidus,Diabetes mellitus,HP_0000819,
Jejunal adenocarcinoa,Jejunal diverticula,HP_0004786,
Foca aware autonomic seizure with erection,Difficulty getting a full erection,HP_0000802,
Bloody diarhea,Bloody nose,HP_0000421,
Extralobar sequestraton,Extralobar sequestration,HP_0010962,
Crious teeth,Abnormal teeth,HP_0000164,
Synostoss of joints,Calcium deposits in joints,HP_0000934,
Piezogeni pedal papules,Pedal edema,HP_0010741,
Hypotrilyceridemia,,,-1.0
Antiretroviral therapy exposure,Maternal teratogenic exposure,HP_0011438,
Esdeviation,,,-1.0
haddock reflex,White pupillary reflex,HP_0000555,
Interrupted aortic arch typeA,High arched palate,HP_0000218,
Nasolacrimal sac pithelial papillary carcinoma,Imperforate nasolacrimal ducts,HP_0000564,
